id,review_tier,question_text,difficulty,predicted_subject,predicted_subtopic_id,predicted_subtopic_name,final_subtopic_id,annotation
817,5-FULL_REVIEW,Èwo nínú àwọn wọ̀nyí ni kò ní sábà jẹ́ koko ọ̀rọ̀ fún 'Ayan Ogbufo'?,medium,,,,,
821,5-FULL_REVIEW,Èwo nínú àwọn ẹ̀ka ìmọ̀ yí ni 'Ayan Ogbufo' jẹ́ ìbámu pẹ̀lú jùlọ?,medium,,,,,
823,5-FULL_REVIEW,Kí ni iṣẹ́ ẹ̀kọ́ pàtàkì tí 'Ayan Ogbufo' ṣe nínú yàrá ìkẹ́kọ̀ọ́ tàbí ní ipò ìmọ̀-ẹ̀kọ́?,medium,,,,,
834,5-FULL_REVIEW,"Which of the following best describes the Christian concept of ""agape"" love?",medium,,,,,
835,5-FULL_REVIEW,"In Christian living, what is the primary purpose of regular personal prayer?",medium,,,,,
837,5-FULL_REVIEW,What does the Christian principle of stewardship primarily refer to?,medium,,,,,
841,5-FULL_REVIEW,"When faced with an ethical dilemma, what is a common Christian approach to moral decision-making?",medium,,,,,
843,5-FULL_REVIEW,"In Christian living, what is implied by the concept of ""witnessing"" or ""evangelism""?",medium,,,,,
844,5-FULL_REVIEW,"In the data hierarchy, what is a collection of related fields treated as a single unit?",medium,,,,,
852,5-FULL_REVIEW,"In the context of data processing, a collection of related records, often stored on a storage device, is typically referred to as a:",medium,,,,,
861,5-FULL_REVIEW,"In a legal document, which word would typically be preferred over 'start'?",medium,,,,,
864,5-FULL_REVIEW,Which High Renaissance artist is renowned for painting 'The Last Supper' and 'Mona Lisa'?,medium,,,,,
865,5-FULL_REVIEW,"The Baroque art movement, prominent in the 17th century, is often characterized by which of the following?",medium,,,,,
866,5-FULL_REVIEW,"The Rococo style, emerging in 18th-century France, is best described as:",medium,,,,,
867,5-FULL_REVIEW,"Which Neoclassical painter is famous for works like 'The Oath of the Horatii' and 'The Death of Marat,' embodying civic virtue and classical ideals?",medium,,,,,
869,5-FULL_REVIEW,"The Impressionist movement, originating in France in the late 19th century, is known for its artists' focus on:",medium,,,,,
870,5-FULL_REVIEW,Which of these artists is NOT considered a Post-Impressionist?,medium,,,,,
871,5-FULL_REVIEW,"Pioneered by Pablo Picasso and Georges Braque in the early 20th century, Cubism is characterized by:",medium,,,,,
872,5-FULL_REVIEW,"The Surrealist art movement, launched in the 1920s, aimed to unlock the power of the:",medium,,,,,
875,5-FULL_REVIEW,"The first major political parties in the United States, the Federalists and the Democratic-Republicans, primarily differed over what fundamental issue?",medium,,,,,
881,5-FULL_REVIEW,"During the Cold War, the U.S. foreign policy strategy aimed at preventing the spread of communism was known as:",medium,,,,,
911,5-FULL_REVIEW,What is the function of lysosomes?,medium,,,,,
913,5-FULL_REVIEW,Which of the following is a function of the cytoskeleton?,medium,,,,,
927,5-FULL_REVIEW,Maintaining a stable internal environment despite changes in the external environment is a characteristic known as:,medium,,,,,
934,5-FULL_REVIEW,Viruses are often considered to be on the border of living and non-living because they:,medium,,,,,
955,5-FULL_REVIEW,Which statement best describes the latent heat of vaporization?,medium,,,,,
959,5-FULL_REVIEW,"For an ideal gas, which of the following quantities is directly proportional to its absolute temperature?",medium,,,,,
960,5-FULL_REVIEW,"A bimetallic strip, made of brass and steel, is initially straight at room temperature. If the strip is heated, it bends with the brass on the outside of the curve. What does this indicate?",medium,,,,,
966,5-FULL_REVIEW,"A string fixed at both ends is vibrating at its third harmonic. How many nodes are present on the string, excluding the endpoints?",medium,,,,,
984,5-FULL_REVIEW,Which of the following properties is *most* characteristic of transition metals?,medium,,,,,
989,5-FULL_REVIEW,The industrial production of hydrogen primarily involves:,medium,,,,,
992,5-FULL_REVIEW,The characteristic golden-yellow flame observed during a flame test is indicative of which s-block element?,medium,,,,,
993,5-FULL_REVIEW,A high Biochemical Oxygen Demand (BOD) value for a water sample indicates:,medium,,,,,
994,5-FULL_REVIEW,"Which of the following is a primary greenhouse gas responsible for global warming, produced mainly from the combustion of fossil fuels?",medium,,,,,
996,5-FULL_REVIEW,What is a key defining characteristic that often gives nanomaterials unique properties compared to their bulk counterparts?,medium,,,,,
997,5-FULL_REVIEW,"Which of the following is an example of a 2D nanomaterial known for its exceptional strength, conductivity, and transparency?",medium,,,,,
1001,5-FULL_REVIEW,What is the primary purpose of active reading compared to passive reading?,medium,,,,,
1003,5-FULL_REVIEW,"To effectively recall a list of unrelated items, such as a shopping list, which memory technique would be most beneficial?",medium,,,,,
1015,5-FULL_REVIEW,What is the derivative of $y = (2x+1)(x^2-3)$?,medium,,,,,
1016,5-FULL_REVIEW,Find $\frac{dy}{dx}$ for $y = \frac{x^2}{x+1}$.,medium,,,,,
1019,5-FULL_REVIEW,Find $\frac{dy}{dx}$ for $y = e^{3x^2}$.,medium,,,,,
1021,5-FULL_REVIEW,Find $\frac{dy}{dx}$ if $x^2 + y^2 = 25$.,medium,,,,,
1023,5-FULL_REVIEW,What is the slope of the tangent line to the curve $y = x^3 - 2x + 1$ at $x=2$?,medium,,,,,
1029,5-FULL_REVIEW,What is your name?,medium,,,,,
1034,5-FULL_REVIEW,Factor completely: 4x^2 - 25,medium,,,,,
1039,5-FULL_REVIEW,"A certain number is six less than twice another number. If their sum is 24, what is the larger number?",medium,,,,,
1045,5-FULL_REVIEW,2+2,easy,,,,,
486,5-FULL_REVIEW,"Which philosopher famously proposed the 'Five Ways' as arguments for the existence of God, including a version of the Cosmological Argument?",easy,,,,,
842,5-FULL_REVIEW,Which virtue is emphasized in Christian living as recognizing one's dependence on God and serving others rather than oneself?,medium,,,,,
126,5-FULL_REVIEW,The principal's ______ address at the graduation ceremony inspired all the students.,medium,,,,,
127,5-FULL_REVIEW,Neither the students nor their teacher ______ aware of the changes to the timetable.,medium,,,,,
137,5-FULL_REVIEW,"If I had known you were coming, I ______ a cake.",medium,,,,,
233,5-FULL_REVIEW,"The boy, along with his parents, _______ to the village every Christmas.",medium,,,,,
234,5-FULL_REVIEW,"If I had known about the party, I _______ there.",medium,,,,,
235,5-FULL_REVIEW,The manager decided to _______ the meeting until next week due to unforeseen circumstances.,easy,,,,,
236,5-FULL_REVIEW,"Despite his initial failure, he refused to give up and decided to _______.",hard,,,,,
239,5-FULL_REVIEW,The student complained _______ the teacher _______ his poor grades.,medium,,,,,
240,5-FULL_REVIEW,"_______ it was raining heavily, we decided to go for a walk.",easy,,,,,
243,5-FULL_REVIEW,The committee reached a _______ decision after hours of debate.,medium,,,,,
244,5-FULL_REVIEW,It is unwise to count your chickens before they are _______.,easy,,,,,
245,5-FULL_REVIEW,He drives _______ than his brother.,medium,,,,,
397,5-FULL_REVIEW,A transaction involving the purchase of goods on credit would primarily be recorded in the __________.,easy,,,,,
402,5-FULL_REVIEW,The primary purpose of preparing a bank reconciliation statement is to __________.,medium,,,,,
404,5-FULL_REVIEW,"In a non-profit organization, a 'surplus' occurs when __________.",easy,,,,,
406,5-FULL_REVIEW,A document issued by a seller to a customer for goods returned by the customer is called a __________.,easy,,,,,
688,5-FULL_REVIEW,"Choose the correct option:

""The boys _____ playing football.""",medium,,,,,
971,5-FULL_REVIEW,"Her __________ nature made her popular among her peers, always ready to help and offer a kind word.",medium,,,,,
974,5-FULL_REVIEW,"The __________ decision of the committee was met with widespread approval, as it addressed the core issues effectively.",medium,,,,,
977,5-FULL_REVIEW,"Despite the __________ evidence, the defense attorney managed to cast doubt on the prosecution's case.",medium,,,,,
980,5-FULL_REVIEW,"The artist's __________ style was evident in every brushstroke, making her work instantly recognizable.",medium,,,,,
983,5-FULL_REVIEW,His __________ for detail ensured that every aspect of the project was meticulously planned and executed.,medium,,,,,
217,5-FULL_REVIEW,"The moment of greatest tension or emotional intensity in a plot, where the main conflict is confronted, is known as the:",medium,,,,,
64,5-FULL_REVIEW,"The sella turcica, a saddle-shaped depression that houses the pituitary gland, is a prominent feature of which cranial bone?",hard,,,,,
65,5-FULL_REVIEW,Which of the following features is characteristic of cervical vertebrae (C2-C6) and helps to distinguish them from other vertebral types?,hard,,,,,
67,5-FULL_REVIEW,Which specific part of the os coxa (hip bone) articulates with the sacrum to form the sacroiliac joint?,hard,,,,,
74,5-FULL_REVIEW,The only direct bony articulation between the axial skeleton and the pectoral girdle is formed by which joint?,hard,,,,,
77,5-FULL_REVIEW,"The lambdoid suture, one of the major sutures of the skull, separates the parietal bones from which other cranial bone?",hard,,,,,
82,5-FULL_REVIEW,Intramembranous ossification is the specific process responsible for the formation of which of the following bone types?,hard,,,,,
90,5-FULL_REVIEW,The radiocarpal joint (wrist joint) primarily involves the articulation between the distal end of the radius and which specific carpal bones?,hard,,,,,
496,6-OFF_CURRICULUM_CHECK,David Hume argued against the credibility of miracles primarily because:,hard,,,,,OFF_CURRICULUM: philosophy of religion (Hume/miracles) - not in curriculum
737,6-OFF_CURRICULUM_CHECK,Which historical period or phenomenon is often cited as a significant turning point in the study and perception of political apathy in Western democracies?,hard,,,,,OFF_CURRICULUM: political science theory - not in curriculum
487,6-OFF_CURRICULUM_CHECK,"The argument that a benevolent, omnipotent, and omniscient God cannot logically coexist with evil and suffering is known as what?",easy,,,,,OFF_CURRICULUM: philosophy (problem of evil) - not in curriculum
489,6-OFF_CURRICULUM_CHECK,"The Christian doctrine that God exists as three co-equal, co-eternal persons – Father, Son, and Holy Spirit – is known as what?",easy,,,,,OFF_CURRICULUM: theology (Trinity doctrine) - not covered by CRS subtopic list
490,6-OFF_CURRICULUM_CHECK,St. Anselm's Ontological Argument for God's existence begins with the premise that God is:,medium,,,,,OFF_CURRICULUM: philosophy (ontological argument) - not in curriculum
66,6-OFF_CURRICULUM_CHECK,A gomphosis is a specific type of fibrous joint characterized by what unique anatomical attachment?,hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
69,6-OFF_CURRICULUM_CHECK,The prominent projection known as the medial malleolus is an anatomical feature of which bone in the lower leg?,hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
73,6-OFF_CURRICULUM_CHECK,A 'floating rib' is specifically characterized by which anatomical feature or lack thereof?,hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
83,6-OFF_CURRICULUM_CHECK,"Which foramen, located between the petrous part of the temporal bone and the occipital bone, transmits cranial nerves IX (glossopharyngeal), X (vagus), and XI (accessory)?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
88,6-OFF_CURRICULUM_CHECK,Volkmann's canals (perforating canals) in compact bone differ from Haversian canals (central canals) in which key anatomical aspect?,hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
389,6-OFF_CURRICULUM_CHECK,"A testable explanation for an observation or phenomenon, which can be supported or refuted through experimentation, is called a:",medium,,,,,OFF_CURRICULUM: general scientific method/hypothesis definition - not subject specific
491,6-OFF_CURRICULUM_CHECK,Immanuel Kant's ethical theory is primarily based on the concept of:,medium,,,,,OFF_CURRICULUM: philosophy (Kant ethics) - not in curriculum
855,6-OFF_CURRICULUM_CHECK,"During a job interview for a corporate position, which phrase would be most suitable to describe your work experience?",medium,,,,,OFF_CURRICULUM: job interview soft skills - not in curriculum
868,6-OFF_CURRICULUM_CHECK,"Romanticism in art, which flourished in the early 19th century, placed a strong emphasis on:",medium,,,,,OFF_CURRICULUM: Western art history (Romanticism) - not in Fine Arts curriculum
873,6-OFF_CURRICULUM_CHECK,"The Dutch art movement 'De Stijl,' co-founded by Piet Mondrian, advocated for an aesthetic based on:",medium,,,,,OFF_CURRICULUM: Western art history (De Stijl/Mondrian) - not in Fine Arts curriculum
888,6-OFF_CURRICULUM_CHECK,"Many Romantic poets, such as William Wordsworth and Samuel Taylor Coleridge, often emphasized which of the following in their works?",medium,,,,,OFF_CURRICULUM: Western literature (Wordsworth/Coleridge) - not typical WAEC set text
80,6-OFF_CURRICULUM_CHECK,"The anular ligament is an important structure associated with which specific joint, helping to retain the head of the radius?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB Biology scope
322,6-OFF_CURRICULUM_CHECK,Which criterion evaluates a candidate's ability to use a wide range of vocabulary accurately and appropriately in the IELTS Speaking test?,medium,,,,,OFF_CURRICULUM: IELTS test - not in Nigerian curriculum
494,6-OFF_CURRICULUM_CHECK,"A key ethical concept often debated in the context of euthanasia and abortion is 'sanctity of life', which suggests that:",easy,,,,,OFF_CURRICULUM: bioethics (euthanasia/abortion) - not in curriculum
526,6-OFF_CURRICULUM_CHECK,what is life,easy,,,,,"OFF_CURRICULUM: vague philosophical prompt ""what is life"" - not exam-appropriate"
75,6-OFF_CURRICULUM_CHECK,"Which tarsal bone articulates with the talus proximally and the cuneiforms distally, playing a key role in forming the medial longitudinal arch of the foot?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
884,6-OFF_CURRICULUM_CHECK,What is a common characteristic that distinguishes a Shakespearean sonnet from a Petrarchan sonnet?,medium,,,,,OFF_CURRICULUM: Western sonnet forms (Shakespearean vs Petrarchan) - too specific/non-curriculum
886,6-OFF_CURRICULUM_CHECK,"What is the most common meter used in Shakespeare's plays and sonnets, consisting of five pairs of unstressed and stressed syllables per line?",medium,,,,,OFF_CURRICULUM: iambic pentameter/Shakespeare specifics - too specific/non-curriculum
68,6-OFF_CURRICULUM_CHECK,"The coronoid fossa and olecranon fossa are depressions found on which bone, crucial for articulation at the elbow joint?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
61,6-OFF_CURRICULUM_CHECK,"Which microscopic structure directly connects adjacent lacunae in compact bone, facilitating nutrient and waste exchange for osteocytes?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
70,6-OFF_CURRICULUM_CHECK,"Insufficient production of vitamin D can lead to impaired mineralization of bone in children, resulting in a condition known as what?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
84,6-OFF_CURRICULUM_CHECK,"Which of the following ligaments is considered the strongest in the body, preventing hyperextension of the hip joint by twisting when the joint extends?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
85,6-OFF_CURRICULUM_CHECK,"The primary function of the patella (kneecap) is to serve as what type of bone, and how does this affect muscle action?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
86,6-OFF_CURRICULUM_CHECK,The hyoid bone is unique among most bones because it does not articulate directly with any other bone. What is its primary functional role?,hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
89,6-OFF_CURRICULUM_CHECK,"An abnormal lateral curvature of the spine, often accompanied by vertebral rotation, is medically known as what?",hard,,,,,OFF_CURRICULUM: advanced human anatomy - beyond WAEC/JAMB scope
316,6-OFF_CURRICULUM_CHECK,The Academic IELTS test is divided into how many main modules or parts?,medium,,,,,OFF_CURRICULUM: IELTS test - not in Nigerian curriculum
319,6-OFF_CURRICULUM_CHECK,Which of the following accurately describes the structure of the IELTS Speaking test?,medium,,,,,OFF_CURRICULUM: IELTS test - not in Nigerian curriculum
321,6-OFF_CURRICULUM_CHECK,All of the following are common question types in the IELTS Listening test EXCEPT:,medium,,,,,OFF_CURRICULUM: IELTS test - not in Nigerian curriculum
